type,titre,prix,localisation,surface,pièces,chambres,salles_de_bains,caractéristiques,description,prix_m2,parking,pool,furnished,bedrooms,bathrooms,city,standing,étage,état
Appartement,"Appartemnt neufs 83m² à vendre, Guéliz Marrakech",1600000.0,"Guéliz,Marrakech",83.0,2.0,2.0,2.0,"Terrasse, Garage, Ascenseur, Concierge, Façade extérieure, Salon Marocain, Salon européen, Antenne parabolique, Climatisation, Chauffage central, Double vitrage, Porte blindée, Cuisine équipée, Four","Groupe Jnan Nizar vous présente un superbe appartement à Guéliz Semlalia
Saisissez cette opportunité unique d’acquérir un appartement neuf de 83 m², idéalement situé à proximité immédiate de toutes les commodités.

Caractéristiques du bien :

Superficie : 83 m² – 2 chambres, salon spacieux, 2 salles de bains, 2 balcons

Cuisine moderne : équipée avec four, plaque de cuisson et hotte

Finitions haut de gamme : marbre élégant, isolation th...",19277.10843373494,False,False,False,2.0,2.0,Marrakech,haut standing,1.0,neuf
Appartement,À VENDRE Bel Appartement à Taddart,1350000.0,"QuartierBachkou, Casablanca",103.0,2.0,2.0,2.0,"Jardin, Terrasse, Garage, Ascenseur, Concierge, Cheminée, Climatisation, Sécurité","À VENDRE - Bel Appartement à Taddart

Surface totale : 103 m² (87 m² habitable  16 m² parking)
Place de parking titrée

Caractéristiques :
 Résidence fermée, sécurisée 24h/24 avec caméras de surveillance
 3 appartements par palier
 Ascenseur disponible
️ Grand salon exposé avec vue dégagée
️ Suite parentale avec balcon & vue dégagée
 Salle de bain avec jacuzzi
️ Deuxième chambre avec placard
️ Spacieuse cuisine avec balcon & vue sur jardin
 Salle...",13106.796116504856,True,False,False,2.0,2.0,Casablanca,moyen standing,3.0,neuf
Appartement,À vendre – Appartement spacieux à Beauséjour,2200000.0,"Beauséjour,Casablanca",106.0,2.0,2.0,2.0,"Terrasse, Garage, Ascenseur, Concierge, Cuisine équipée","À vendre – Appartement spacieux à Beauséjour.

Emplacement idéal, proche de la station Tramway Station Beauséjour & Busway Station Cil– à 13 min à pied d’Anfa Park et 20 min d’Aeria Mall et CFC

Caractéristiques principales :

1er étage dans un immeuble de 5 étages

️ Double salon lumineux

️ 3 chambres dont une suite parentale avec placard et petit balcon

3 salles d’eau

2 salles de bain

Grande terrasse

Buanderie

️ Cuisine équipée

Une place...",7407.407407407408,False,False,False,2.0,2.0,Casablanca,moyen standing,2.0,neuf
Appartement,Appartement à vendre à Casablanca,430000.0,"SidiMoumen, Casablanca",106.0,2.0,2.0,2.0,"Jardin, Garage, Concierge, Meublé, Salon européen, Climatisation, Chauffage central, Cuisine équipée, Four, Machine à laver, Micro-ondes",Chance à saisir : Appartement meublé à vendre au centre de Casablanca,7962.962962962963,False,False,True,2.0,2.0,Casablanca,moyen standing,3.0,neuf
Appartement,Vente d’un appartement sur bourgogne 86 m,860000.0,"BourgogneOuest, Casablanca",86.0,2.0,2.0,2.0,,Dans une ruelle du cote de boulevard meknassi un appartement dune superficie de 86 m situe au 3eme étage dans un immeuble de quatre étage avec trois appartement dans chaque étage  cet appartement est compose de deux chambre un salon cuisine  buanderie est une salle de bain prix de vente 860000dh pour plus d’information est une visite sur rendez-vous contacter le,10000.0,False,False,False,2.0,2.0,Casablanca,moyen standing,3.0,neuf
Appartement,"Residence balneaire securise, piscine, espace vert",890000.0,"SidiRahal, Sidi Rahal",81.0,2.0,2.0,2.0,"Jardin, Terrasse, Garage, Piscine, Concierge, Chambre rangement, Meublé, Façade extérieure, Salon Marocain, Salon européen, Sécurité, Cuisine équipée, Réfrigérateur, Four, Machine à laver","excellente opportunité dans une résidence balnéaire (MIRAMAR) sécurisée a sidi Rahal près de Ola Blanca , appartement orientée sud, ensoleillée toute la journée a 5 mn de la mer a pied. Avec 2 grandes piscines et espace vert",11125.0,False,True,False,2.0,2.0,Sidi Rahal,moyen standing,2.0,neuf
Appartement,Appartement a Cabo avec vue sur mer,1600000.0,"CaboNegro, Cabo Negro",64.5,2.0,2.0,2.0,"Jardin, Terrasse, Garage, Vue sur mer, Vue sur les montagnes, Piscine, Concierge, Cuisine équipée","L appartement est en excellent état, avec une vue dégagée qui donne sur la mer, les montagnes et la petite forêt du golf de cabo. Il est orienté sud-est et situé dans une résidence propre et sécurisée sur toute l année. La plage est a 5 min à pied. La partie animée de cabo, cafés et restaurants, est aussi accessible à pied. Prix: 1 600 000 dhs",21917.80821917808,False,False,False,2.0,2.0,Cabo Negro,haut standing,1.0,neuf
Appartement,"Appartement en vente à Les princesses. 
3 chambres agréables...",2300000.0,"Lesprincesses, Casablanca",158.0,2.0,2.0,2.0,"Garage, Ascenseur, Concierge, Façade extérieure, Salon Marocain, Climatisation, Cuisine équipée","Agréable appartement à vendre. Prix 2 300 000 DH. 3 chambres, 3 salles de bains, 158 m². 2 pièces. 4ème étage. Moins de 20 ans. Revêtement: Marbre. Nombreux équipements dont climatisation. La résidence dispose également d'un service de conciergerie.

Venez découvrir cet appartement à vendre à Les princesses. Salon traditionnel marocain. Ascenseur.

Programmez dès maintenant votre visite pour cet appartement d'exception à Casablanca. Cuisine équip...",14556.962025316456,False,False,False,2.0,2.0,Casablanca,moyen standing,3.0,neuf
Appartement,Appartement 60m² en vente lot assalam oulfa,400000.0,"Oulfa,Casablanca",60.0,2.0,2.0,2.0,Salon Marocain,"Mettons en vente un appartement de 60 m², situé au Rez de chaussé d'un immeuble au quartier Assalam mitoyen  au quartier Haj Fattah ,près de toutes commodités .Il convient à l'habitation ou à une activité professionnelle : cabinet de kinésithérapie , médecin .
Contenance :salon marocain , 2 chambres à coucher ,cuisine ,Hall , une toilette et  douche .

Prix :DH 400000.

Pour plus de détails ou pour fixer un rendez-vous  de visite ,contactez-...",6666.666666666667,False,False,False,2.0,2.0,Casablanca,moyen standing,3.0,neuf
Appartement,Bel appartement 110m² en vente beausejour,2000000.0,"Beauséjour,Casablanca",110.0,2.0,2.0,2.0,"Garage, Ascenseur, Concierge, Salon Marocain, Antenne parabolique, Climatisation, Sécurité, Cuisine équipée, Réfrigérateur, Four, Machine à laver","Mettons en vente un bel appartement de 110 m², situé au 2 ème étage d'un immeuble 5 étages sur boulevard Omar EL Khiam au niveau de Bauséjour . L'endroit est calme et de bon voisinage et prés de toutes commodités. 
Contenance : grand salon ,salle eau invités , cuisine équipée avec buanderie ,chambre parentale avec
SDB intégrée,2 chambres enfants avec SDB séparée., clim ,une place titrée  au garage.

Prix: DH 2000000.

Pour visiter, contacte...",18181.81818181818,True,False,False,2.0,2.0,Casablanca,moyen standing,2.0,neuf
Appartement,Appartement à Vendre 2 chambres situé à Mabrouka,420000.0,"HayMabrouka, Marrakech",47.0,2.0,2.0,1.0,"Garage, Antenne parabolique, Sécurité","L'appartement est composé de : 
.
- 2 Chambres à coucher
- 1 Salle de bain
- 1 Salon
- 1 cuisine avec buanderie
- 1er etage SANS ASCENSEUR 
- Parking surveillé
- Superficie 47 m2 environ
- Proche de toutes les commodités",8936.170212765957,True,False,False,2.0,1.0,Marrakech,haut standing,1.0,neuf
Appartement,Duplex neuf à vendre,1700000.0,"AinMezouar, Marrakech",113.0,2.0,2.0,2.0,"Terrasse, Garage, Piscine","Magnifique duplex de 3 chambres salon cuisine buanderie une salle de bain douche une salle d’eau une terrasse une place de parking pré installation des climatiseurs réversible 
Résidence avec piscine bien sécurisé 
Superficie 113 m2 
Prix 1 700 000Dh 
Cet appartement est proposé à la vente à Ain Mezouar, Marrakech",15044.24778761062,True,True,False,2.0,2.0,Marrakech,haut standing,1.0,neuf
Appartement,"Appartement proche de la plage 
centre ville",500000.0,"Centreville, El Jadida",67.0,2.0,2.0,1.0,"Terrasse, Ascenseur, Concierge, Salon Marocain, Antenne parabolique","Appartement à vendre, proche de la plage d’el jadida, en plein centre ville d’EL JADIDA, situé au 2eme étage.

Il dispose: 1 salon, cuisine, salle de bain et 2 chambres.

Adresse: Boulevard mohamed 5 el jadida.

Sup: 67m2",7462.686567164179,False,False,False,2.0,1.0,El Jadida,moyen standing,2.0,neuf
Appartement,Appartement moderne à guéliz,1300000.0,"Guéliz,Marrakech",87.0,2.0,2.0,2.0,"Garage, Ascenseur, Concierge, Façade extérieure, Climatisation, Chauffage central, Porte blindée",Appartement moderne à guéliz,15116.279069767445,False,False,False,2.0,2.0,Marrakech,haut standing,1.0,neuf
Appartement,Duplex 102 m² à vendre à Marrakech,1056000.0,"RouteCasablanca, Marrakech",106.0,2.0,2.0,2.0,"Jardin, Terrasse, Garage, Ascenseur, Concierge, Salon Marocain, Salon européen, Sécurité, Porte blindée, Cuisine équipée, Four","Magnifique duplex à vendre, Situé dans une résidence sécurisée avec ascenseur et parking souterrain. 
La superficie titrée du duplex 102 m, sur deux niveaux :
Reez de chaussée : se compose d un salon séjour coin salle à manger, cuisine ouverte équipée avec accès directement a la cour, et une salle de bain invitée.
L’étage : se compose de deux chambres avec placards, une salle de bain invitée.
Le duplex aéré éclairé et ensoleillé, propre et bien e...",10352.941176470587,True,False,False,2.0,2.0,Casablanca,moyen standing,3.0,neuf
Appartement,Magnifique Studio en vente à Gueliz,1498000.0,"Guéliz,Marrakech",64.0,2.0,2.0,2.0,"Terrasse, Garage, Ascenseur, Concierge, Salon Marocain, Salon européen, Antenne parabolique, Climatisation, Sécurité, Cuisine équipée","À vendre, Studio de 64m² situé au 5ème étage d'un immeuble sécurisé et bien entretenu, dans le quartier recherché de Gueliz, Marrakech.

Ce bien lumineux et élégant se compose de :

Un grand salon spacieux, idéal pour se détendre ou recevoir

Une cuisine américaine entièrement équipée, ouverte sur le salon

Une grande suite avec sa salle de bain privative et une terrasse 

Toilette invités

Une terrasse de 28m², un véritable atout pou...",23406.25,False,False,False,2.0,2.0,Marrakech,haut standing,5.0,neuf
Appartement,"Appartement 84m² en vente, Résidence Al Badr",700000.0,"AlAzhar, Casablanca",84.0,2.0,2.0,2.0,"Terrasse, Ascenseur","Appartement de 84m² 2 chambres 2 salles de bain situé à AlAzhar, Casablanca au prix de 700 000 DH (8 333 DH/m²) Belle opportunité !",8333.333333333334,False,False,False,2.0,2.0,Casablanca,moyen standing,3.0,neuf
Appartement,Vente d'un bel appartement à Aïn Sebaâ. 3 chambres,1090800.0,"AïnSebaâ, Casablanca",101.0,2.0,2.0,2.0,"Meublé, Sécurité, Cuisine équipée, Four","Appartement de 101m² 3 chambres 2 salles de bain situé à AïnSebaâ, Casablanca au prix de 1 090 800 DH (10 800 DH/m²) calme, rénové, spacieux À visiter rapidement !",10800.0,False,False,False,2.0,2.0,Casablanca,moyen standing,3.0,neuf
Appartement,Joli appartement F3 neuf à vendre à Mesnana Tanger,918000.0,"Mesnana,Tanger",68.0,2.0,2.0,1.0,"Jardin, Ascenseur, Climatisation, Sécurité, Cuisine équipée","Appartement de 68m² 2 chambres 1 salle de bain situé à Mesnana,Tanger au prix de 918 000 DH (13 500 DH/m²) rénové, calme, lumineux À visiter rapidement !",13500.0,False,False,False,2.0,1.0,Tanger,haut standing,1.0,neuf
Appartement,Charkia 3 – Derniers Appartements à Saisir,1500000.0,"Boumesmar,Marrakech",100.0,2.0,2.0,1.0,"Jardin, Terrasse, Garage, Ascenseur, Piscine","Appartement de 100m² 2 chambres 1 salle de bain situé à Boumesmar,Marrakech au prix de 1 500 000 DH (15 000 DH/m²) moyen standing Disponible immédiatement.",15000.0,False,False,False,2.0,1.0,Marrakech,moyen standing,1.0,neuf
Appartement,Bel appartement à vendre à Californie. Superficie 101 m²,1400000.0,"Californie,Casablanca",101.0,2.0,2.0,2.0,"Terrasse, Garage, Ascenseur, Piscine, Concierge, Façade extérieure, Salon Marocain, Salon européen, Antenne parabolique, Climatisation, Sécurité, Double vitrage, Cuisine équipée, Four","Appartement de 101m² 2 chambres 2 salles de bain situé à Californie,Casablanca au prix de 1 400 000 DH (13 861 DH/m²) moyen standing Disponible immédiatement.",13861.38613861386,False,False,False,2.0,2.0,Casablanca,moyen standing,3.0,neuf
Appartement,Appartement Riviera Beach,900000.0,"CaboNegro, Cabo Negro",51.0,2.0,2.0,1.0,"Jardin, Terrasse, Garage, Ascenseur, Vue sur mer, Vue sur les montagnes, Piscine, Concierge, Meublé, Façade extérieure, Salon européen, Antenne parabolique, Climatisation, Sécurité, Cuisine équipée, Réfrigérateur, Four, Machine à laver","Appartement de 51m² 2 chambres 1 salle de bain situé à CaboNegro, Cabo Negro au prix de 900 000 DH (17 647 DH/m²) standing À visiter rapidement !",17647.058823529413,False,False,False,2.0,1.0,Cabo Negro,haut standing,1.0,neuf
Appartement,Superbe appartement à vendre à triangle dor,1600000.0,"BourgogneOuest, Casablanca",82.0,2.0,2.0,2.0,"Garage, Ascenseur, Concierge","Appartement de 82m² 2 chambres 2 salles de bain situé à BourgogneOuest, Casablanca au prix de 1 600 000 DH (19 512 DH/m²) standing Belle opportunité !",19512.19512195122,False,False,False,2.0,2.0,Casablanca,moyen standing,3.0,neuf
Appartement,Bel appartement à vendre à Mhamid. 3 pièces confortables. Me...,790000.0,"Mhamid,Marrakech",96.0,2.0,2.0,1.0,"Terrasse, Meublé, Salon Marocain, Climatisation, Cuisine équipée, Réfrigérateur, Four, Machine à laver","Appartement de 96m² 3 chambres 1 salle de bain situé à Mhamid,Marrakech au prix de 790 000 DH (8 229 DH/m²) spacieux, vue dégagée, lumineux À ne pas manquer !",8229.166666666666,False,False,False,2.0,1.0,Marrakech,haut standing,1.0,neuf
Appartement,Appartement au centre ville,1200000.0,"Administratif,Tanger",67.0,2.0,2.0,1.0,"Terrasse, Ascenseur, Concierge, Meublé, Façade extérieure, Salon Marocain, Climatisation, Cuisine équipée, Réfrigérateur, Four, Machine à laver, Micro-ondes","Appartement de 67m² 2 chambres 1 salle de bain situé à Administratif,Tanger au prix de 1 200 000 DH (17 910 DH/m²) calme, lumineux, spacieux À ne pas manquer !",17910.44776119403,False,False,False,2.0,1.0,Tanger,haut standing,1.0,neuf
Appartement,"Appartement 2ch Neuf – Guéliz – Balcon  
Parking",1800000.0,"Hivernage,Marrakech",80.0,2.0,2.0,2.0,"Terrasse, Garage, Ascenseur, Concierge, Chambre rangement, Meublé, Façade extérieure, Salon Marocain, Salon européen, Climatisation, Sécurité, Double vitrage, Cuisine équipée, Réfrigérateur, Four, Machine à laver","Appartement de 80m² 2 chambres 2 salles de bain situé à Hivernage,Marrakech au prix de 1 800 000 DH (22 500 DH/m²) haut standing Contactez-nous pour plus d'informations.",22500.0,False,False,False,2.0,2.0,Marrakech,haut standing,1.0,neuf
Appartement,"Appartement à Vendre de 122.0 m² à Casablanca, Californie",2046000.0,"Californie,Casablanca",122.0,2.0,2.0,2.0,"Garage, Ascenseur","Appartement de 122m² 3 chambres 3 salles de bain situé à Californie,Casablanca au prix de 2 046 000 DH (16 770 DH/m²) lumineux, ensoleillé, standing Disponible immédiatement.",16770.491803278688,False,False,False,2.0,2.0,Casablanca,moyen standing,3.0,neuf
Appartement,Appartement de 103m a vendre a majorelle,1500000.0,"Majorelle,Marrakech",103.0,2.0,2.0,2.0,"Garage, Ascenseur, Sécurité","Appartement de 103m² 2 chambres 2 salles de bain situé à Majorelle,Marrakech au prix de 1 500 000 DH (14 563 DH/m²) moyen standing À ne pas manquer !",14563.106796116504,False,False,False,2.0,2.0,Marrakech,moyen standing,1.0,neuf
Appartement,Bel appartement a vendre route de safi,1590000.0,"Routede Safi, Marrakech",73.0,2.0,2.0,2.0,"Terrasse, Garage, Ascenseur, Cuisine équipée","Appartement de 73m² 2 chambres 2 salles de bain situé à Routede Safi, Marrakech au prix de 1 590 000 DH (21 781 DH/m²) haut standing À ne pas manquer !",21780.82191780821,False,False,False,2.0,2.0,Marrakech,haut standing,1.0,neuf
